,Emotions,Path
2206,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-15-46-02-02-02-15-13.wav
2207,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-02-15-46-02-02-02.wav
2208,pain,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-11-01-10-46-02-02-02-11-06.wav
2209,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-13-46-02-02-02-12.wav
2210,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-18-46-02-02-03-08.wav
2211,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-02-15-46-02-02-02-25-09.wav
2212,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-28-46-01-02-03-02.wav
2213,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-09-46-02-02-03-08.wav
2214,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-05-46-02-02-04-02.wav
2215,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-04-46-02-02-02.wav
2216,excited,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-09-01-08-46-02-02-00-12-03.wav
2217,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-04-46-02-02-03-08.wav
2218,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-04-46-02-02-03.wav
2219,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-20-46-02-02-02.wav
2220,excited,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-09-01-08-46-02-02-00-12-02.wav
2221,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-50-46-02-02-02-12.wav
2222,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-03-02-23-46-02-02-02.wav
2223,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-14-46-02-02-03-08.wav
2224,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-04-01-05-46-02-02-03-14.wav
2225,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-28-46-01-02-03-01.wav
2226,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-25-46-02-02-03.wav
2227,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-12-46-02-02-02-12.wav
2228,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-15-46-02-02-02-15-08.wav
2229,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-04-46-02-02-03-04.wav
2230,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-04-46-02-02-03-10.wav
2231,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-04-46-02-02-03-05.wav
2232,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-15-46-02-02-02-15-09.wav
2233,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-19-46-02-02-029.wav
2234,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-26-46-02-02-03-01.wav
2235,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-15-46-02-02-02-15.wav
2236,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-02-12-46-02-02-03-01.wav
2237,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-18-46-02-02-02-15.wav
2238,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-04-46-02-02-03-08.wav
2239,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-01-46-02-02-03.wav
2240,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-08-01-22-46-02-02-02.wav
2241,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-16-46-02-02-02-12-03.wav
2242,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-02-12-46-02-02-03-03.wav
2243,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-34-46-02-02-03-08.wav
2244,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-04-01-04-46-02-02-03-14.wav
2245,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-03-02-29-46-02-02-02.wav
2246,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-04-46-02-02-03-06.wav
2247,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-01-46-02-02-02-01.wav
2248,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-26-46-02-02-03-02.wav
2249,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-02-12-46-02-02-03-02.wav
2250,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-16-46-02-02-02-12-02.wav
2251,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-02-15-46-02-02-02-25-05.wav
2252,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-02-15-46-02-02-02-25-01.wav
2253,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-03-01-30-46-02-02-02.wav
2254,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-08-01-20-46-02-02-02-28.wav
2255,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-04-46-02-02-03-02.wav
2256,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-04-46-02-02-03-03.wav
2257,excited,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-09-02-15-46-02-02-02-25-08.wav
2258,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-02-17-46-02-02-02.wav
2259,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-02-15-46-02-02-02-25-02.wav
2260,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-03-02-21-46-02-02-02.wav
2261,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-02-25-46-02-02-02.wav
2262,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-02-18-46-02-02-02.wav
2263,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-01-46-02-02-02-06.wav
2264,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-16-46-02-02-02-15.wav
2265,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-04-46-02-02-03-01.wav
2266,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-08-02-15-46-02-02-02-18.wav
2267,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-01-46-02-02-02-07.wav
2268,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-04-01-20-46-02-02-02-14.wav
2269,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-11-46-02-02-03.wav
2270,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-03-46-02-02-03-02.wav
2271,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-10-46-02-02-03-06.wav
2272,excited,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-09-02-15-46-02-02-02.wav
2273,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-02-24-46-02-02-02.wav
2274,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-14-46-02-02-02-28.wav
2275,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-04-01-10-46-02-02-02.wav
2276,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-03-46-02-02-03-01.wav
2277,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-10-46-02-02-03-04.wav
2278,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-04-46-02-02-03-13.wav
2279,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-02-27-46-03-02-02.wav
2280,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-04-46-02-02-03-12.wav
2281,excited,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-09-02-08-46-02-02-00-12-01.wav
2282,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-24-46-02-02-07.wav
2283,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-10-46-02-02-03-05.wav
2284,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-31-46-02-02-03-08.wav
2285,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-03-01-11-46-02-02-02-13.wav
2286,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-10-46-02-02-03-01.wav
2287,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-23-46-02-02-07.wav
2288,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-04-46-02-02-03-16.wav
2289,excited,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-09-02-20-46-02-02-02.wav
2290,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-40-46-02-02-02-14.wav
2291,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-07-01-01-46-02-01-02.wav
2292,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-19-46-02-02-02.wav
2293,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-22-46-02-02-03-08.wav
2294,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-04-01-17-46-02-02-02.wav
2295,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-16-46-02-02-02.wav
2296,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-03-02-28-46-02-02-02.wav
2297,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-10-46-02-02-03-02.wav
2298,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-04-46-02-02-03-15.wav
2299,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-02-15-46-02-02-02-15-01.wav
2300,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-05-01-04-46-02-02-03-14.wav
2301,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-08-01-01-46-02-01-03-18.wav
2302,pain,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-11-02-18-46-02-02-02-11.wav
2303,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-10-46-02-02-03-03.wav
2304,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-12-01-23-46-02-02-03-08.wav
2305,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-08-01-16-46-02-02-02-18-01.wav
2306,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_46/03-01-02-01-16-46-02-02-03.wav
2307,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-09-12-02-03-01.wav
2308,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-10-12-02-03-01.wav
2309,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-29-12-02-03-01.wav
2310,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-14-12-02-03-01.wav
2311,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-02-01-12-02-03-01.wav
2312,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-08-01-01-12-02-03-01.wav
2313,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-01-12-02-03-01.wav
2314,boredom,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-01-01-14-12-02-03-01.wav
2315,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-05-12-02-03-01.wav
2316,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-01-12-12-02-03-01.wav
2317,boredom,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-01-01-02-12-02-03-01.wav
2318,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-13-12-02-03-01.wav
2319,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-01-04-12-02-03-01.wav
2320,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-03-12-02-03-01.wav
2321,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-04-12-02-03-01.wav
2322,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-19-12-02-03-01.wav
2323,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-20-12-02-03-01.wav
2324,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-12-12-02-03-01.wav
2325,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-02-12-02-03-01.wav
2326,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-08-01-08-12-02-03-01.wav
2327,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-08-12-02-03-01.wav
2328,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-05-12-02-03-01.wav
2329,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-15-12-02-03-01.wav
2330,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-11-12-02-03-01.wav
2331,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-07-12-02-03-01.wav
2332,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-06-12-02-03-01.wav
2333,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-02-12-02-03-01.wav
2334,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-01-08-12-02-03-01.wav
2335,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-09-12-02-03-01.wav
2336,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-00-12-02-03-01.wav
2337,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-11-12-02-03-01-01.wav
2338,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-10-12-02-03-01.wav
2339,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-17-12-02-03-01.wav
2340,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-13-12-02-03-01.wav
2341,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-02-12-02-03-01-01.wav
2342,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-07-12-02-03-01.wav
2343,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-08-01-02-12-02-03-01.wav
2344,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-05-12-02-03-01.wav
2345,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-01-12-02-03-01.wav
2346,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-08-02-05-12-02-03-01.wav
2347,fearful,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-06-01-03-12-02-03-01.wav
2348,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-18-12-02-03-01.wav
2349,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-11-12-02-03-01.wav
2350,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-07-01-07-12-02-03-01.wav
2351,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-16-12-02-03-01.wav
2352,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-09-12-02-03-01-02.wav
2353,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-06-12-02-03-01.wav
2354,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-02-08-12-02-03-01.wav
2355,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-09-12-02-03-01.wav
2356,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-08-02-04-12-02-03-01.wav
2357,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-04-12-02-03-01.wav
2358,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-19-12-02-03-01.wav
2359,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-10-12-02-03-01.wav
2360,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-03-12-02-03-01.wav
2361,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-07-12-02-03-01.wav
2362,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-12-01-02-12-02-03-01.wav
2363,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-05-02-01-12-02-03-01.wav
2364,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-03-01-11-12-02-03-01.wav
2365,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_12/03-01-02-01-15-12-02-03-01.wav
2366,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-16-15-01-03-01.wav
2367,fearful,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-06-01-02-15-01-03-01.wav
2368,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-19-15-01-03-01.wav
2369,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-24-15-01-03-01.wav
2370,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-02-01-04-15-01-03-01.wav
2371,pain,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-11-01-25-15-01-03-01.wav
2372,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-07-15-01-03-01.wav
2373,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-02-01-03-15-01-03-01.wav
2374,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-23-15-01-03-01.wav
2375,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-11-15-01-03-01.wav
2376,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-08-15-01-03-01.wav
2377,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-05-02-01-15-01-03-01.wav
2378,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-06-15-01-03-01.wav
2379,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-22-15-01-03-01.wav
2380,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-10-15-01-03-01.wav
2381,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-09-15-01-03-01.wav
2382,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-19-15-01-03-01-02.wav
2383,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-17-15-01-03-01.wav
2384,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-18-15-01-03-01.wav
2385,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-20-15-01-03-01.wav
2386,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-06-15-01-03-01-02.wav
2387,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_15/03-01-03-01-04-15-01-03-01.wav
