,Emotions,Folder,Filename,Sample_Rate,Num_Frames,Duration
1909,angry,actor_33,/03-01-05-02-01-33-02-03-01-02.wav,16000,96000,6.0
1910,happy,actor_33,/03-01-03-01-06-33-02-03-01.wav,16000,51409,3.2130625
1911,excited,actor_33,/03-01-09-01-01-33-02-03-01.wav,16000,36364,2.27275
1912,surprised,actor_33,/03-01-08-02-02-33-02-03-01.wav,16000,33468,2.09175
1913,angry,actor_33,/03-01-05-01-14-33-02-03-01.wav,16000,18391,1.1494375
1914,angry,actor_33,/03-01-05-02-13-33-02-03-01.wav,16000,154228,9.63925
1915,angry,actor_33,/03-01-05-01-09-33-02-03-01-03.wav,16000,112000,7.0
1916,angry,actor_33,/03-01-05-01-09-33-02-03-01-02.wav,16000,112000,7.0
1917,neutral,actor_33,/03-01-02-01-07-33-02-03-01.wav,16000,57680,3.605
1918,angry,actor_33,/03-01-05-02-05-33-02-03-01.wav,16000,95584,5.974
1919,neutral,actor_33,/03-01-02-01-01-33-03-03-01.wav,16000,69687,4.3554375
1920,sad,actor_33,/03-01-04-02-01-33-02-03-01-77-03.wav,16000,96000,6.0
1921,sad,actor_33,/03-01-04-01-12-33-02-03-01-02.wav,16000,80000,5.0
1922,sad,actor_33,/03-01-04-02-01-33-02-03-01-77-02.wav,16000,96000,6.0
1923,neutral,actor_33,/03-01-02-01-11-33-02-03-01.wav,16000,59351,3.7094375
1924,angry,actor_33,/03-01-05-01-09-33-02-03-01-01.wav,16000,112000,7.0
1925,happy,actor_33,/03-01-03-01-15-33-02-03-01.wav,16000,44305,2.7690625
1926,happy,actor_33,/03-01-03-01-03-33-02-03-01-77.wav,16000,51828,3.23925
1927,happy,actor_33,/03-01-03-01-12-33-02-03-01.wav,16000,147123,9.1951875
1928,neutral,actor_33,/03-01-02-01-16-33-02-03-01.wav,16000,19227,1.2016875
1929,sad,actor_33,/03-01-04-01-08-33-02-03-01-77-03.wav,16000,96000,6.0
1930,sad,actor_33,/03-01-04-01-08-33-02-03-01-77-02.wav,16000,96000,6.0
1931,surprised,actor_33,/03-01-08-01-08-33-02-03-01.wav,16000,25497,1.5935625
1932,angry,actor_33,/03-01-05-01-09-33-02-03-01-04.wav,16000,112000,7.0
1933,sad,actor_33,/03-01-04-01-01-33-02-03-01.wav,16000,96340,6.02125
1934,surprised,actor_33,/03-01-08-01-07-33-02-03-01.wav,16000,22989,1.4368125
1935,happy,actor_33,/03-01-03-01-04-33-02-03-01.wav,16000,54754,3.422125
1936,sad,actor_33,/03-01-04-01-08-33-02-03-01-77-01.wav,16000,96000,6.0
1937,sad,actor_33,/03-01-04-02-01-33-02-03-01-77-04.wav,16000,96000,6.0
1938,sad,actor_33,/03-01-04-01-12-33-02-03-01-04.wav,16000,80000,5.0
1939,angry,actor_33,/03-01-05-02-14-33-02-03-01.wav,16000,116612,7.28825
1940,angry,actor_33,/03-01-05-01-13-33-02-03-01.wav,16000,67293,4.2058125
1941,neutral,actor_33,/03-01-02-01-17-33-02-03-01.wav,16000,15466,0.966625
1942,surprised,actor_33,/03-01-08-01-10-33-02-03-01.wav,16000,49738,3.108625
1943,happy,actor_33,/03-01-03-01-13-33-02-03-01.wav,16000,99475,6.2171875
1944,angry,actor_33,/03-01-05-01-12-33-02-03-01-06.wav,16000,80000,5.0
1945,angry,actor_33,/03-01-05-02-03-33-02-03-01.wav,16000,132076,8.25475
1946,sad,actor_33,/03-01-04-01-12-33-02-03-01-77-04.wav,16000,96000,6.0
1947,surprised,actor_33,/03-01-08-01-09-33-02-03-01.wav,16000,57680,3.605
1948,happy,actor_33,/03-01-03-01-05-33-02-03-01.wav,16000,57680,3.605
1949,angry,actor_33,/03-01-05-01-12-33-02-03-01-05.wav,16000,73273,4.5795625
1950,neutral,actor_33,/03-01-02-01-18-33-02-03-01.wav,16000,31503,1.9689375
1951,angry,actor_33,/03-01-05-02-15-33-02-03-01.wav,16000,43469,2.7168125
1952,neutral,actor_33,/03-01-02-02-11-33-02-03-01-05.wav,16000,42099,2.6311875
1953,sad,actor_33,/03-01-04-01-12-33-02-03-01-77-03.wav,16000,96000,6.0
1954,angry,actor_33,/03-01-05-01-12-33-02-03-01-01.wav,16000,80000,5.0
1955,neutral,actor_33,/03-01-02-01-06-33-02-03-01.wav,16000,99893,6.2433125
1956,neutral,actor_33,/03-01-02-02-01-33-02-03-01.wav,16000,23825,1.4890625
1957,happy,actor_33,/03-01-03-01-02-33-02-03-01.wav,16000,28422,1.776375
1958,angry,actor_33,/03-01-05-02-43-33-02-03-01.wav,16000,35110,2.194375
1959,angry,actor_33,/03-01-05-02-04-33-02-03-01.wav,16000,131240,8.2025
1960,sad,actor_33,/03-01-04-01-07-33-02-03-01.wav,16000,28004,1.75025
1961,surprised,actor_33,/03-01-08-02-09-33-02-03-01.wav,16000,43469,2.7168125
1962,angry,actor_33,/03-01-05-01-12-33-02-03-01-03.wav,16000,80000,5.0
1963,neutral,actor_33,/03-01-02-01-16-33-02-03-01-01.wav,16000,80000,5.0
1964,sad,actor_33,/03-01-04-01-12-33-02-03-01-77-01.wav,16000,96000,6.0
1965,happy,actor_33,/03-01-03-01-14-33-02-03-01.wav,16000,68546,4.284125
1966,surprised,actor_34,/03-01-08-01-03-34-02-03-01-77.wav,16000,20899,1.3061875
1967,angry,actor_34,/03-01-05-02-01-34-02-03-01.wav,16000,138764,8.67275
1968,disappointment,actor_34,/03-01-12-02-01-34-02-03-01-77-01.wav,16000,96000,6.0
1969,neutral,actor_34,/03-01-02-01-01-34-02-03-01-77.wav,16000,40125,2.5078125
1970,neutral,actor_34,/03-01-02-01-04-34-02-03-01.wav,16000,58933,3.6833125
1971,angry,actor_34,/03-01-05-02-34-34-02-03-01.wav,16000,44305,2.7690625
1972,neutral,actor_34,/03-01-02-02-03-34-02-03-01.wav,16000,163423,10.2139375
1973,sad,actor_34,/03-01-04-02-02-34-02-03-01.wav,16000,182592,11.412
1974,angry,actor_34,/03-01-05-02-06-34-02-03-01.wav,16000,18809,1.1755625
1975,surprised,actor_34,/03-01-08-01-02-34-02-03-01.wav,16000,23407,1.4629375
1976,angry,actor_34,/03-01-05-02-01-34-02-03-01-77-02.wav,16000,96000,6.0
1977,sad,actor_34,/03-01-04-02-05-34-02-03-01-77-03.wav,16000,80000,5.0
1978,angry,actor_34,/03-01-05-01-07-34-02-03-01.wav,16000,114104,7.1315
1979,neutral,actor_34,/03-01-02-01-02-34-02-03-01.wav,16000,98222,6.138875
1980,surprised,actor_34,/03-01-08-01-05-34-02-03-01.wav,16000,20063,1.2539375
1981,sad,actor_34,/03-01-04-02-05-34-02-03-01-77-05.wav,16000,21981,1.3738125
1982,surprised,actor_34,/03-01-08-02-02-34-02-03-01.wav,16000,28974,1.810875
1983,angry,actor_34,/03-01-05-02-02-34-02-03-01-02.wav,16000,128000,8.0
1984,disappointment,actor_34,/03-01-12-01-02-34-02-03-01-01.wav,16000,128000,8.0
1985,neutral,actor_34,/03-01-02-02-05-34-02-03-01-77-04.wav,16000,20530,1.283125
1986,angry,actor_34,/03-01-05-02-05-34-02-03-01.wav,16000,106999,6.6874375
1987,surprised,actor_34,/03-01-08-01-07-34-02-03-01-77.wav,16000,113686,7.105375
1988,angry,actor_34,/03-01-05-01-05-34-02-03-01.wav,16000,77742,4.858875
1989,angry,actor_34,/03-01-05-02-02-34-02-03-01.wav,16000,67994,4.249625
1990,fearful,actor_34,/03-01-06-02-01-34-02-03-01.wav,16000,73562,4.597625
1991,sad,actor_34,/03-01-04-02-04-34-02-03-01-77-02.wav,16000,155200,9.7
1992,angry,actor_34,/03-01-05-02-03-34-02-03-01.wav,16000,75234,4.702125
1993,sad,actor_34,/03-01-04-02-04-34-02-03-01-77-03.wav,16000,155200,9.7
1994,sad,actor_34,/03-01-04-02-04-34-02-03-01-77-01.wav,16000,155200,9.7
1995,excited,actor_34,/03-01-09-02-03-34-02-03-01-77.wav,16000,25915,1.6196875
1996,angry,actor_34,/03-01-05-01-12-34-02-03-01.wav,16000,112849,7.0530625
1997,sad,actor_34,/03-01-04-02-04-34-02-03-01-77-04.wav,16000,155200,9.7
1998,sad,actor_34,/03-01-04-02-06-34-02-03-01-77.wav,16000,130404,8.15025
1999,angry,actor_34,/03-01-05-02-04-34-02-03-01.wav,16000,40960,2.56
2000,happy,actor_84,/03-01-03-02-01-84-02-02-04-13.wav,16000,123298,7.706125
2001,surprised,actor_84,/03-01-08-01-03-84-02-02-02.wav,16000,17554,1.097125
2002,sad,actor_84,/03-01-04-01-02-84-02-02-04.wav,16000,124970,7.810625
2003,happy,actor_84,/03-01-03-02-02-84-02-02-04-13.wav,16000,164258,10.266125
2004,sad,actor_84,/03-01-04-01-01-84-02-02-04.wav,16000,159661,9.9788125
2005,neutral,actor_84,/03-01-02-01-01-84-02-02-02.wav,16000,118701,7.4188125
2006,happy,actor_84,/03-01-03-02-03-84-02-02-04-13.wav,16000,198113,12.3820625
2007,surprised,actor_70,/03-01-08-01-02-70-02-02-02.wav,16000,229460,14.34125
2008,surprised,actor_70,/03-01-08-02-05-70-02-02-02.wav,16000,25078,1.567375
2009,happy,actor_70,/03-01-03-01-01-70-02-02-02.wav,16000,73561,4.5975625
2010,disappointment,actor_70,/03-01-12-02-03-70-02-02-02.wav,16000,198949,12.4343125
2011,happy,actor_70,/03-01-03-01-10-70-02-02-13.wav,16000,29675,1.8546875
2012,angry,actor_70,/03-01-05-01-02-70-01-02-02.wav,16000,119954,7.497125
2013,angry,actor_70,/03-01-05-01-19-70-02-02-02.wav,16000,176256,11.016
2014,disappointment,actor_70,/03-01-12-01-20-70-02-02-02.wav,16000,210234,13.139625
2015,angry,actor_70,/03-01-05-02-19-70-02-02-02.wav,16000,169728,10.608
2016,disappointment,actor_70,/03-01-12-01-12-70-02-02-04.wav,16000,51827,3.2391875
2017,boredom,actor_70,/03-01-01-01-01-70-02-02-02.wav,16000,64784,4.049
2018,disappointment,actor_70,/03-01-12-02-04-70-02-02-02.wav,16000,200203,12.5126875
2019,excited,actor_70,/03-01-09-02-01-70-02-02-04.wav,16000,96549,6.0343125
2020,disappointment,actor_70,/03-01-12-01-03-70-02-02-02.wav,16000,114939,7.1836875
2021,neutral,actor_70,/03-01-02-02-03-70-02-02-04.wav,16000,260807,16.3004375
2022,disappointment,actor_70,/03-01-12-02-05-70-02-02-02.wav,16000,280451,17.5281875
2023,surprised,actor_70,/03-01-08-01-04-70-02-02-02.wav,16000,52245,3.2653125
2024,surprised,actor_70,/03-01-08-01-03-70-02-02-02.wav,16000,137927,8.6204375
2025,disappointment,actor_70,/03-01-12-02-02-70-02-02-02.wav,16000,214644,13.41525
2026,surprised,actor_70,/03-01-08-02-03-70-02-02-04.wav,16000,12957,0.8098125
2027,boredom,actor_70,/03-01-01-01-02-70-02-02-02.wav,16000,38452,2.40325
2028,angry,actor_70,/03-01-05-01-20-70-02-02-02.wav,16000,223488,13.968
2029,surprised,actor_70,/03-01-08-01-10-70-02-02-02.wav,16000,11703,0.7314375
2030,happy,actor_70,/03-01-03-02-02-70-02-02-02.wav,16000,195187,12.1991875
2031,excited,actor_70,/03-01-09-02-05-70-02-02-02.wav,16000,81920,5.12
2032,excited,actor_70,/03-01-09-02-02-70-02-02-02.wav,16000,69381,4.3363125
2033,angry,actor_70,/03-01-05-02-03-70-02-02-04.wav,16000,161332,10.08325
2034,happy,actor_70,/03-01-03-02-05-70-02-02-02.wav,16000,48901,3.0563125
2035,disappointment,actor_70,/03-01-12-01-11-70-02-02-02.wav,16000,190172,11.88575
2036,disappointment,actor_70,/03-01-12-02-06-70-02-02-04.wav,16000,225698,14.106125
2037,fearful,actor_70,/03-01-06-01-01-70-02-02-02.wav,16000,173035,10.8146875
2038,sad,actor_70,/03-01-04-01-10-70-02-02-02.wav,16000,66456,4.1535
2039,excited,actor_70,/03-01-09-02-04-70-02-02-04.wav,16000,229878,14.367375
2040,excited,actor_70,/03-01-09-01-03-70-02-02-02.wav,16000,194351,12.1469375
2041,disappointment,actor_70,/03-01-12-02-01-70-02-02-04.wav,16000,219011,13.6881875
2042,happy,actor_70,/03-01-03-02-03-70-02-02-02.wav,16000,104072,6.5045
2043,excited,actor_70,/03-01-09-02-04-70-02-02-02.wav,16000,165094,10.318375
2044,angry,actor_77,/03-01-05-02-01-77-02-02.wav,16000,187200,11.7
2045,neutral,actor_77,/03-01-02-01-01-77-02-04.wav,16000,161600,10.1
2046,angry,actor_77,/03-01-05-02-01-77-02-04.wav,16000,163200,10.2
2047,angry,actor_77,/03-01-05-02-04-77-02-04.wav,16000,240000,15.0
2048,angry,actor_77,/03-01-05-02-03-77-02-04.wav,16000,244800,15.3
2049,neutral,actor_77,/03-01-02-01-02-77-02-04.wav,16000,166400,10.4
2050,angry,actor_77,/03-01-05-02-02-77-02-04.wav,16000,160000,10.0
2051,surprised,actor_77,/03-01-08-01-01-77-02-04.wav,16000,133603,8.3501875
2052,excited,actor_83,/03-01-09-01-01-83-02-02-02-19.wav,16000,71808,4.488
2053,neutral,actor_83,/03-01-02-01-01-83-02-02-02.wav,16000,38034,2.377125
2054,fearful,actor_41,/03-01-06-01-07-41-02-01-02-16.wav,16000,54255,3.3909375
2055,surprised,actor_41,/03-01-08-01-17-41-02-01-02.wav,16000,31416,1.9635
2056,sad,actor_41,/03-01-04-01-07-41-02-01-02.wav,16000,167185,10.4490625
2057,sad,actor_41,/03-01-04-01-11-41-02-01-02.wav,16000,94460,5.90375
2058,disgust,actor_41,/03-01-07-01-04-41-02-01-02.wav,16000,24097,1.5060625
2059,happy,actor_41,/03-01-03-01-05-41-02-01-02.wav,16000,78577,4.9110625
2060,surprised,actor_41,/03-01-08-02-01-41-02-01-02.wav,16000,46395,2.8996875
2061,surprised,actor_41,/03-01-08-01-09-41-02-01-02.wav,16000,13932,0.87075
2062,angry,actor_41,/03-01-05-01-04-41-02-01-02.wav,16000,52475,3.2796875
2063,sad,actor_41,/03-01-04-02-91-41-02-02-02.wav,16000,23778,1.486125
2064,surprised,actor_41,/03-01-08-01-07-41-02-01-02.wav,16000,46395,2.8996875
2065,neutral,actor_41,/03-01-02-02-07-41-02-01-02.wav,16000,30512,1.907
2066,surprised,actor_41,/03-01-08-01-08-41-02-01-02.wav,16000,28033,1.7520625
2067,sad,actor_41,/03-01-04-01-01-41-02-01-02.wav,16000,46395,2.8996875
2068,sad,actor_41,/03-01-04-01-18-41-02-01-02.wav,16000,72726,4.545375
2069,sad,actor_41,/03-01-04-01-01-41-02-01-03.wav,16000,152974,9.560875
2070,sad,actor_41,/03-01-04-01-22-41-02-01-02.wav,16000,46395,2.8996875
2071,surprised,actor_41,/03-01-08-01-05-41-02-01-02.wav,16000,16835,1.0521875
2072,sad,actor_41,/03-01-04-01-31-41-02-01-02.wav,16000,17319,1.0824375
2073,sad,actor_41,/03-01-04-01-28-41-02-01-02.wav,16000,27815,1.7384375
2074,sad,actor_41,/03-01-04-01-27-41-02-01-02.wav,16000,18056,1.1285
2075,sad,actor_41,/03-01-04-01-21-41-02-01-02-04.wav,16000,107791,6.7369375
2076,sad,actor_41,/03-01-04-01-03-41-02-01-02.wav,16000,46395,2.8996875
2077,sad,actor_41,/03-01-04-01-04-41-02-01-02.wav,16000,61859,3.8661875
2078,surprised,actor_41,/03-01-08-01-14-41-02-01-02.wav,16000,54344,3.3965
2079,sad,actor_41,/03-01-04-01-21-41-02-01-02-03.wav,16000,126725,7.9203125
2080,sad,actor_41,/03-01-04-01-11-41-02-01-02-14.wav,16000,174708,10.91925
2081,sad,actor_41,/03-01-04-01-21-41-02-01-02-02.wav,16000,174708,10.91925
2082,sad,actor_41,/03-01-04-01-21-41-02-01-02.wav,16000,174708,10.91925
2083,sad,actor_41,/03-01-04-01-30-41-02-01-02.wav,16000,39158,2.447375
2084,surprised,actor_41,/03-01-08-01-04-41-02-01-02.wav,16000,13677,0.8548125
2085,neutral,actor_41,/03-01-02-01-27-41-02-01-02.wav,16000,21055,1.3159375
2086,pain,actor_41,/03-01-11-01-10-41-02-01-11.wav,16000,174708,10.91925
2087,surprised,actor_41,/03-01-08-02-27-41-02-01-02.wav,16000,82750,5.171875
2088,sad,actor_41,/03-01-04-01-29-41-02-01-02.wav,16000,25331,1.5831875
2089,sad,actor_41,/03-01-04-01-26-41-02-01-02.wav,16000,22989,1.4368125
2090,sad,actor_41,/03-01-04-01-02-41-02-01-02.wav,16000,46395,2.8996875
2091,angry,actor_41,/03-01-05-02-01-41-02-01-02.wav,16000,110342,6.896375
2092,pain,actor_41,/03-01-11-01-10-41-02-01-02-11.wav,16000,174708,10.91925
2093,angry,actor_41,/03-01-05-01-06-41-02-01-02.wav,16000,30512,1.907
2094,angry,actor_79,/03-01-05-01-03-79-02-02-01.wav,16000,214400,13.4
2095,happy,actor_79,/03-01-03-01-13-79-02-02-04.wav,16000,154529,9.6580625
2096,angry,actor_79,/03-01-05-02-03-79-02-02-01.wav,16000,152000,9.5
2097,surprised,actor_79,/03-01-08-01-09-79-02-02-01.wav,16000,27200,1.7
2098,fearful,actor_79,/03-01-06-01-13-79-02-02-09.wav,16000,89600,5.6
2099,boredom,actor_79,/03-01-01-01-03-79-02-02-01.wav,16000,28800,1.8
2100,surprised,actor_79,/03-01-08-01-07-79-02-02-01.wav,16000,43200,2.7
2101,happy,actor_79,/03-01-03-01-03-79-02-02-01.wav,16000,80000,5.0
2102,sad,actor_79,/03-01-04-01-09-79-02-02-01.wav,16000,62400,3.9
2103,angry,actor_79,/03-01-05-01-13-79-02-02-04.wav,16000,163200,10.2
2104,disappointment,actor_79,/03-01-12-01-13-79-02-02-04-77.wav,16000,196800,12.3
2105,pain,actor_79,/03-01-11-02-02-79-02-02-01.wav,16000,164800,10.3
2106,angry,actor_79,/03-01-05-02-13-79-02-02-01.wav,16000,248904,15.5565
2107,fearful,actor_79,/03-01-06-02-03-79-02-02-01-26.wav,16000,24000,1.5
2108,sad,actor_79,/03-01-04-01-06-79-02-02-01.wav,16000,32000,2.0
2109,angry,actor_79,/03-01-05-02-19-79-02-02-01.wav,16000,81600,5.1
2110,disappointment,actor_79,/03-01-12-01-03-79-02-02-01.wav,16000,161600,10.1
2111,surprised,actor_79,/03-01-08-01-05-79-02-02-01.wav,16000,20800,1.3
2112,sad,actor_79,/03-01-04-02-03-79-04-02-01.wav,16000,162306,10.144125
2113,angry,actor_79,/03-01-05-02-11-79-02-02-01.wav,16000,176000,11.0
2114,surprised,actor_79,/03-01-08-01-02-79-02-02-01.wav,16000,27200,1.7
2115,disappointment,actor_79,/03-01-12-01-04-79-02-02-01.wav,16000,163200,10.2
2116,sad,actor_79,/03-01-04-01-13-79-02-02-01.wav,16000,288000,18.0
2117,neutral,actor_79,/03-01-02-01-03-79-02-02-04.wav,16000,156800,9.8
2118,surprised,actor_79,/03-01-08-01-03-79-02-02-01.wav,16000,120000,7.5
2119,sad,actor_79,/03-01-04-01-05-79-02-02-01.wav,16000,211200,13.2
2120,happy,actor_79,/03-01-03-01-13-79-02-02-09.wav,16000,145600,9.1
2121,surprised,actor_79,/03-01-08-01-12-79-02-02-01.wav,16000,30400,1.9
2122,sad,actor_79,/03-01-04-01-13-79-02-02-04.wav,16000,137600,8.6
2123,surprised,actor_79,/03-01-08-01-04-79-02-02-01.wav,16000,22400,1.4
2124,disappointment,actor_79,/03-01-12-01-14-79-02-02-01.wav,16000,150400,9.4
2125,sad,actor_79,/03-01-04-02-02-79-04-02-01.wav,16000,185600,11.6
2126,disgust,actor_100,/03-01-07-01-21-100-02-01-00-17.wav,16000,51095,3.1934375
2127,sad,actor_100,/03-01-04-01-03-100-02-03-03-04.wav,16000,88000,5.5
2128,surprised,actor_100,/03-01-08-01-09-100-02-01-02-18.wav,16000,146287,9.1429375
2129,excited,actor_100,/03-01-09-01-21-100-02-01-00-19.wav,16000,51038,3.189875
2130,sad,actor_100,/03-01-04-01-03-100-02-03-03-03.wav,16000,88000,5.5
2131,sad,actor_100,/03-01-04-01-03-100-02-03-03-02.wav,16000,88000,5.5
2132,sad,actor_100,/03-01-04-01-01-100-02-01-02-18-05.wav,16000,29103,1.8189375
2133,sad,actor_100,/03-01-04-01-03-100-02-03-03-01.wav,16000,88000,5.5
2134,excited,actor_100,/03-01-09-01-26-100-02-01-02-19-02.wav,16000,89931,5.6206875
2135,sad,actor_100,/03-01-04-01-13-100-02-03-00-14-02.wav,16000,156002,9.750125
2136,sad,actor_100,/03-01-04-01-13-100-02-03-00-14-03.wav,16000,94812,5.92575
2137,happy,actor_100,/03-01-03-01-26-100-02-01-02-13-01.wav,16000,57242,3.577625
2138,sad,actor_100,/03-01-04-01-13-100-02-03-00-14-01.wav,16000,156002,9.750125
2139,sad,actor_100,/03-01-04-01-26-100-02-01-02.wav,16000,157154,9.822125
2140,happy,actor_100,/03-01-03-01-01-100-04-01-01-13.wav,16000,112000,7.0
2141,sad,actor_100,/03-01-04-01-13-100-02-03-00-14-04.wav,16000,156002,9.750125
2142,happy,actor_100,/03-01-03-01-14-100-02-01-02-13-01.wav,16000,80000,5.0
2143,angry,actor_100,/03-01-05-01-15-100-02-03-03-01.wav,16000,152000,9.5
2144,happy,actor_100,/03-01-03-01-26-100-02-01-02-13-05.wav,16000,96000,6.0
2145,angry,actor_100,/03-01-05-01-15-100-02-03-03-03.wav,16000,152000,9.5
2146,happy,actor_100,/03-01-03-01-02-100-04-01-01-13.wav,16000,112000,7.0
2147,happy,actor_100,/03-01-03-01-14-100-02-01-02-13-02.wav,16000,80000,5.0
2148,happy,actor_100,/03-01-03-01-21-100-02-01-00-13.wav,16000,56690,3.543125
2149,angry,actor_100,/03-01-05-01-15-100-02-03-03-02.wav,16000,152000,9.5
2150,neutral,actor_100,/03-01-02-01-14-100-02-01-02-12-03.wav,16000,80000,5.0
2151,angry,actor_100,/03-01-05-01-04-100-02-03-03-04.wav,16000,131200,8.2
2152,fearful,actor_100,/03-01-06-01-01-100-02-01-02-16-06.wav,16000,48000,3.0
2153,neutral,actor_100,/03-01-02-01-26-100-02-01-02-12-04.wav,16000,96000,6.0
2154,surprised,actor_100,/03-01-08-01-21-100-02-01-00-18.wav,16000,6069,0.3793125
2155,neutral,actor_100,/03-01-02-01-70-100-02-02-03.wav,16000,167184,10.449
2156,happy,actor_100,/03-01-03-01-01-100-04-01-01-13-01.wav,16000,112000,7.0
2157,angry,actor_100,/03-01-05-01-04-100-02-03-03-02.wav,16000,131200,8.2
2158,angry,actor_100,/03-01-05-01-04-100-02-03-03-03.wav,16000,131200,8.2
2159,fearful,actor_100,/03-01-06-01-01-100-02-01-02-18-07.wav,16000,48000,3.0
2160,fearful,actor_100,/03-01-06-01-01-100-02-01-02-16-02.wav,16000,48000,3.0
2161,angry,actor_100,/03-01-05-01-04-100-02-03-03-01.wav,16000,131200,8.2
2162,fearful,actor_100,/03-01-06-01-21-100-02-01-00-16.wav,16000,18897,1.1810625
2163,neutral,actor_46,/03-01-02-01-01-46-02-02-03-01.wav,16000,80000,5.0
2164,angry,actor_46,/03-01-05-01-04-46-02-02-03-18.wav,16000,128000,8.0
2165,neutral,actor_46,/03-01-02-01-38-46-02-02-02.wav,16000,84010,5.250625
2166,neutral,actor_46,/03-01-02-01-02-46-02-02-03-12.wav,16000,33019,2.0636875
2167,neutral,actor_46,/03-01-02-01-15-46-02-02-02-12.wav,16000,173952,10.872
2168,neutral,actor_46,/03-01-02-02-26-46-02-02-02.wav,16000,169274,10.579625
2169,angry,actor_46,/03-01-05-01-02-46-02-02-02-01.wav,16000,159201,9.9500625
2170,neutral,actor_46,/03-01-02-01-05-46-02-02-03.wav,16000,189504,11.844
2171,happy,actor_46,/03-01-03-02-22-46-02-02-02.wav,16000,116193,7.2620625
2172,excited,actor_46,/03-01-09-02-18-46-02-02-02.wav,16000,75233,4.7020625
2173,disappointment,actor_46,/03-01-12-01-15-46-02-02-02.wav,16000,161280,10.08
2174,neutral,actor_46,/03-01-02-01-02-46-02-02-03.wav,16000,157824,9.864
2175,neutral,actor_46,/03-01-02-01-26-46-02-02-02.wav,16000,73353,4.5845625
2176,neutral,actor_46,/03-01-02-01-02-46-02-02-03-03.wav,16000,122560,7.66
2177,neutral,actor_46,/03-01-02-01-28-46-02-02-02-01.wav,16000,80000,5.0
2178,disgust,actor_46,/03-01-07-01-02-46-02-02-02-27.wav,16000,18205,1.1378125
2179,angry,actor_46,/03-01-05-01-04-46-02-02-03-22.wav,16000,128000,8.0
2180,neutral,actor_46,/03-01-02-01-02-46-02-02-03-02.wav,16000,122560,7.66
2181,disappointment,actor_46,/03-01-12-01-15-46-02-02-03.wav,16000,173952,10.872
2182,neutral,actor_46,/03-01-02-01-30-46-02-02-03-08.wav,16000,203328,12.708
2183,neutral,actor_46,/03-01-02-02-15-46-02-02-02-25-07.wav,16000,160000,10.0
2184,neutral,actor_46,/03-01-02-02-15-46-02-02-02-25-13.wav,16000,160000,10.0
2185,happy,actor_46,/03-01-03-01-10-46-02-02-02-13.wav,16000,56843,3.5526875
2186,neutral,actor_46,/03-01-02-01-28-46-02-02-02-03.wav,16000,80000,5.0
2187,neutral,actor_46,/03-01-02-02-15-46-02-02-02-25-12.wav,16000,146066,9.129125
2188,angry,actor_46,/03-01-05-01-04-46-02-02-03-09.wav,16000,128000,8.0
2189,angry,actor_46,/03-01-05-01-04-46-02-02-03-21.wav,16000,128000,8.0
2190,neutral,actor_46,/03-01-02-01-02-46-02-02-03-01.wav,16000,122560,7.66
2191,pain,actor_46,/03-01-11-01-15-46-02-02-02-11.wav,16000,14149,0.8843125
2192,happy,actor_46,/03-01-03-02-24-46-02-02-02.wav,16000,90279,5.6424375
2193,pain,actor_46,/03-01-11-01-10-46-02-02-02-11-01.wav,16000,65415,4.0884375
2194,angry,actor_46,/03-01-05-01-15-46-02-02-02-15-01.wav,16000,112000,7.0
2195,angry,actor_46,/03-01-05-01-10-46-02-02-02.wav,16000,41862,2.616375
2196,happy,actor_46,/03-01-03-01-08-46-02-02-00-13.wav,16000,167602,10.475125
2197,disappointment,actor_46,/03-01-12-01-04-46-02-02-03-19.wav,16000,128000,8.0
2198,happy,actor_46,/03-01-03-01-11-46-02-02-03.wav,16000,33019,2.0636875
2199,angry,actor_46,/03-01-05-01-15-46-02-02-02-15-02.wav,16000,112000,7.0
2200,neutral,actor_46,/03-01-02-01-10-46-02-02-02-12.wav,16000,64784,4.049
2201,excited,actor_46,/03-01-09-01-08-46-02-02-00-12-04.wav,16000,157041,9.8150625
2202,angry,actor_46,/03-01-05-01-15-46-02-02-02-15-03.wav,16000,96697,6.0435625
2203,angry,actor_46,/03-01-05-02-18-46-02-02-02.wav,16000,195264,12.204
2204,angry,actor_46,/03-01-05-01-17-46-02-02-02-15.wav,16000,158976,9.936
2205,disappointment,actor_46,/03-01-12-01-24-46-02-02-03-08.wav,16000,196416,12.276
2206,angry,actor_46,/03-01-05-01-15-46-02-02-02-15-13.wav,16000,112000,7.0
2207,neutral,actor_46,/03-01-02-02-15-46-02-02-02.wav,16000,228672,14.292
2208,pain,actor_46,/03-01-11-01-10-46-02-02-02-11-06.wav,16000,139559,8.7224375
2209,neutral,actor_46,/03-01-02-01-13-46-02-02-02-12.wav,16000,70217,4.3885625
2210,neutral,actor_46,/03-01-02-01-18-46-02-02-03-08.wav,16000,129600,8.1
2211,angry,actor_46,/03-01-05-02-15-46-02-02-02-25-09.wav,16000,160000,10.0
2212,neutral,actor_46,/03-01-02-01-28-46-01-02-03-02.wav,16000,161280,10.08
2213,disappointment,actor_46,/03-01-12-01-09-46-02-02-03-08.wav,16000,197568,12.348
2214,neutral,actor_46,/03-01-02-01-05-46-02-02-04-02.wav,16000,41378,2.586125
2215,neutral,actor_46,/03-01-02-01-04-46-02-02-02.wav,16000,83693,5.2308125
